nuclides,reactions,groups,xs
O17,"(n,4n)",7,0.0
O17,"(n,4n)",8,0.0
O17,fission,1,0.0
O17,fission,2,0.0
O17,fission,3,0.0
O17,fission,4,0.0
O17,fission,5,0.0
O17,fission,6,0.0
O17,fission,7,0.0
O17,fission,8,0.0
F19,"(n,gamma)",1,0.009230868166219501
F19,"(n,gamma)",2,0.005168801020402548
F19,"(n,gamma)",3,0.003480008644010851
F19,"(n,gamma)",4,0.002364348799570906
F19,"(n,gamma)",5,0.0012602942244853087
F19,"(n,gamma)",6,0.0001838209055599426
F19,"(n,gamma)",7,0.0016298179187851842
F19,"(n,gamma)",8,9.755259305830313e-05
F19,"(n,2n)",1,0.0
F19,"(n,2n)",2,0.0
F19,"(n,2n)",3,0.0
F19,"(n,2n)",4,0.0
F19,"(n,2n)",5,0.0
F19,"(n,2n)",6,0.0
F19,"(n,2n)",7,0.0
F19,"(n,2n)",8,1.1563887780289054e-05
F19,"(n,p)",1,0.0
F19,"(n,p)",2,0.0
F19,"(n,p)",3,0.0
F19,"(n,p)",4,0.0
F19,"(n,p)",5,0.0
F19,"(n,p)",6,0.0
F19,"(n,p)",7,0.0
F19,"(n,p)",8,0.0014614302293965572
F19,"(n,a)",1,0.0
F19,"(n,a)",2,0.0
F19,"(n,a)",3,0.0
F19,"(n,a)",4,0.0
F19,"(n,a)",5,0.0
F19,"(n,a)",6,0.0
F19,"(n,a)",7,0.0
F19,"(n,a)",8,0.01876248471213658
F19,"(n,3n)",1,0.0
F19,"(n,3n)",2,0.0
F19,"(n,3n)",3,0.0
F19,"(n,3n)",4,0.0
F19,"(n,3n)",5,0.0
F19,"(n,3n)",6,0.0
F19,"(n,3n)",7,0.0
F19,"(n,3n)",8,0.0
F19,"(n,4n)",1,0.0
F19,"(n,4n)",2,0.0
F19,"(n,4n)",3,0.0
F19,"(n,4n)",4,0.0
F19,"(n,4n)",5,0.0
F19,"(n,4n)",6,0.0
F19,"(n,4n)",7,0.0
F19,"(n,4n)",8,0.0
F19,fission,1,0.0
F19,fission,2,0.0
F19,fission,3,0.0
F19,fission,4,0.0
F19,fission,5,0.0
F19,fission,6,0.0
F19,fission,7,0.0
F19,fission,8,0.0
Na22,"(n,gamma)",1,243.29115906952313
Na22,"(n,gamma)",2,136.34522835952123
Na22,"(n,gamma)",3,91.97786868406288
Na22,"(n,gamma)",4,62.28097286549401
Na22,"(n,gamma)",5,33.61310112600479
Na22,"(n,gamma)",6,6.701186966264355
Na22,"(n,gamma)",7,0.005250613105561083
Na22,"(n,gamma)",8,0.0003896700193274198
Na22,"(n,2n)",1,0.0
Na22,"(n,2n)",2,0.0
Na22,"(n,2n)",3,0.0
Na22,"(n,2n)",4,0.0
Na22,"(n,2n)",5,0.0
Na22,"(n,2n)",6,0.0
Na22,"(n,2n)",7,0.0
Na22,"(n,2n)",8,7.83431844933477e-06
Na22,"(n,p)",1,27821.59321026968
Na22,"(n,p)",2,15592.035710646753
Na22,"(n,p)",3,10507.818506425709
Na22,"(n,p)",4,7118.150887598101
Na22,"(n,p)",5,3844.046917133983
Na22,"(n,p)",6,764.6543684590416
Na22,"(n,p)",7,0.7700118330556895
Na22,"(n,p)",8,0.37962123203239934
Na22,"(n,a)",1,27.81315098013926
Na22,"(n,a)",2,15.5873024234711
Na22,"(n,a)",3,10.504630298308685
Na22,"(n,a)",4,7.115994440884987
Na22,"(n,a)",5,3.842883785542079
Na22,"(n,a)",6,0.7644227378897861
Na22,"(n,a)",7,0.05086486199934154
Na22,"(n,a)",8,0.27797662203102913
Na22,"(n,3n)",1,0.0
Na22,"(n,3n)",2,0.0
Na22,"(n,3n)",3,0.0
Na22,"(n,3n)",4,0.0
Na22,"(n,3n)",5,0.0
Na22,"(n,3n)",6,0.0
Na22,"(n,3n)",7,0.0
Na22,"(n,3n)",8,0.0
Na22,"(n,4n)",1,0.0
Na22,"(n,4n)",2,0.0
Na22,"(n,4n)",3,0.0
Na22,"(n,4n)",4,0.0
Na22,"(n,4n)",5,0.0
Na22,"(n,4n)",6,0.0
Na22,"(n,4n)",7,0.0
Na22,"(n,4n)",8,0.0
Na22,fission,1,0.0
Na22,fission,2,0.0
Na22,fission,3,0.0
Na22,fission,4,0.0
Na22,fission,5,0.0
Na22,fission,6,0.0
Na22,fission,7,0.0
Na22,fission,8,0.0
Na23,"(n,gamma)",1,0.5088364820087543
Na23,"(n,gamma)",2,0.2849325655886186
Na23,"(n,gamma)",3,0.19184504551424267
Na23,"(n,gamma)",4,0.13035313753079852
Na23,"(n,gamma)",5,0.06957301256237802
Na23,"(n,gamma)",6,0.021970146731279908
Na23,"(n,gamma)",7,0.0006921777655881061
Na23,"(n,gamma)",8,0.00019460366815626332
Na23,"(n,2n)",1,0.0
Na23,"(n,2n)",2,0.0
Na23,"(n,2n)",3,0.0
Na23,"(n,2n)",4,0.0
Na23,"(n,2n)",5,0.0
Na23,"(n,2n)",6,0.0
Na23,"(n,2n)",7,0.0
Na23,"(n,2n)",8,6.958136773052891e-06
Na23,"(n,p)",1,0.0
Na23,"(n,p)",2,0.0
Na23,"(n,p)",3,0.0
Na23,"(n,p)",4,0.0
Na23,"(n,p)",5,0.0
Na23,"(n,p)",6,0.0
Na23,"(n,p)",7,0.0
Na23,"(n,p)",8,0.0019040649094852842
Na23,"(n,a)",1,0.0
Na23,"(n,a)",2,0.0
Na23,"(n,a)",3,0.0
Na23,"(n,a)",4,0.0
Na23,"(n,a)",5,0.0
Na23,"(n,a)",6,0.0
Na23,"(n,a)",7,0.0
Na23,"(n,a)",8,0.0008259281507092416
Na23,"(n,3n)",1,0.0
Na23,"(n,3n)",2,0.0
Na23,"(n,3n)",3,0.0
Na23,"(n,3n)",4,0.0
Na23,"(n,3n)",5,0.0
Na23,"(n,3n)",6,0.0
Na23,"(n,3n)",7,0.0
Na23,"(n,3n)",8,0.0
Na23,"(n,4n)",1,0.0
Na23,"(n,4n)",2,0.0
Na23,"(n,4n)",3,0.0
Na23,"(n,4n)",4,0.0
Na23,"(n,4n)",5,0.0
Na23,"(n,4n)",6,0.0
Na23,"(n,4n)",7,0.0
Na23,"(n,4n)",8,0.0
Na23,fission,1,0.0
Na23,fission,2,0.0
Na23,fission,3,0.0
Na23,fission,4,0.0
Na23,fission,5,0.0
Na23,fission,6,0.0
Na23,fission,7,0.0
Na23,fission,8,0.0
Mg24,"(n,gamma)",1,0.04846508746644567
Mg24,"(n,gamma)",2,0.027136807149792278
Mg24,"(n,gamma)",3,0.018270971482779372
Mg24,"(n,gamma)",4,0.012413010921731613
Mg24,"(n,gamma)",5,0.006617225751619121
Mg24,"(n,gamma)",6,0.0009488549415126386
Mg24,"(n,gamma)",7,0.0014369080832251093
Mg24,"(n,gamma)",8,0.0002041412309809641
Mg24,"(n,2n)",1,0.0
Mg24,"(n,2n)",2,0.0
Mg24,"(n,2n)",3,0.0
Mg24,"(n,2n)",4,0.0
Mg24,"(n,2n)",5,0.0
Mg24,"(n,2n)",6,0.0
Mg24,"(n,2n)",7,0.0
Mg24,"(n,2n)",8,1.609837446203295e-07
Mg24,"(n,p)",1,0.0
Mg24,"(n,p)",2,0.0
Mg24,"(n,p)",3,0.0
Mg24,"(n,p)",4,0.0
Mg24,"(n,p)",5,0.0
Mg24,"(n,p)",6,0.0
Mg24,"(n,p)",7,0.0
Mg24,"(n,p)",8,0.002098095948667465
Mg24,"(n,a)",1,0.0
Mg24,"(n,a)",2,0.0
Mg24,"(n,a)",3,0.0
Mg24,"(n,a)",4,0.0
Mg24,"(n,a)",5,0.0
Mg24,"(n,a)",6,0.0
Mg24,"(n,a)",7,0.0
Mg24,"(n,a)",8,0.006841191827058685
Mg24,"(n,3n)",1,0.0
Mg24,"(n,3n)",2,0.0
Mg24,"(n,3n)",3,0.0
Mg24,"(n,3n)",4,0.0
Mg24,"(n,3n)",5,0.0
Mg24,"(n,3n)",6,0.0
Mg24,"(n,3n)",7,0.0
Mg24,"(n,3n)",8,0.0
Mg24,"(n,4n)",1,0.0
Mg24,"(n,4n)",2,0.0
Mg24,"(n,4n)",3,0.0
Mg24,"(n,4n)",4,0.0
Mg24,"(n,4n)",5,0.0
Mg24,"(n,4n)",6,0.0
Mg24,"(n,4n)",7,0.0
Mg24,"(n,4n)",8,0.0
Mg24,fission,1,0.0
Mg24,fission,2,0.0
Mg24,fission,3,0.0
Mg24,fission,4,0.0
Mg24,fission,5,0.0
Mg24,fission,6,0.0
Mg24,fission,7,0.0
Mg24,fission,8,0.0
Mg25,"(n,gamma)",1,0.18346660559949418
Mg25,"(n,gamma)",2,0.10272742477538302
Mg25,"(n,gamma)",3,0.0691653945541679
Mg25,"(n,gamma)",4,0.04698975190047193
Mg25,"(n,gamma)",5,0.025049323697273255
Mg25,"(n,gamma)",6,0.003586788145263545
Mg25,"(n,gamma)",7,0.0020075005509577995
Mg25,"(n,gamma)",8,0.00018650848752078746
Mg25,"(n,2n)",1,0.0
Mg25,"(n,2n)",2,0.0
Mg25,"(n,2n)",3,0.0
Mg25,"(n,2n)",4,0.0
Mg25,"(n,2n)",5,0.0
Mg25,"(n,2n)",6,0.0
Mg25,"(n,2n)",7,0.0
Mg25,"(n,2n)",8,0.0011572708822870867
Mg25,"(n,p)",1,0.0
Mg25,"(n,p)",2,0.0
Mg25,"(n,p)",3,0.0
Mg25,"(n,p)",4,0.0
Mg25,"(n,p)",5,0.0
Mg25,"(n,p)",6,0.0
Mg25,"(n,p)",7,0.0
Mg25,"(n,p)",8,0.0021240921997802754
Mg25,"(n,a)",1,0.0
Mg25,"(n,a)",2,0.0
Mg25,"(n,a)",3,0.0
Mg25,"(n,a)",4,0.0
Mg25,"(n,a)",5,0.0
Mg25,"(n,a)",6,0.0
Mg25,"(n,a)",7,0.0
Mg25,"(n,a)",8,0.02061898126291086
Mg25,"(n,3n)",1,0.0
Mg25,"(n,3n)",2,0.0
Mg25,"(n,3n)",3,0.0
Mg25,"(n,3n)",4,0.0
Mg25,"(n,3n)",5,0.0
Mg25,"(n,3n)",6,0.0
Mg25,"(n,3n)",7,0.0
Mg25,"(n,3n)",8,0.0
Mg25,"(n,4n)",1,0.0
Mg25,"(n,4n)",2,0.0
Mg25,"(n,4n)",3,0.0
Mg25,"(n,4n)",4,0.0
Mg25,"(n,4n)",5,0.0
Mg25,"(n,4n)",6,0.0
Mg25,"(n,4n)",7,0.0
Mg25,"(n,4n)",8,0.0
Mg25,fission,1,0.0
Mg25,fission,2,0.0
Mg25,fission,3,0.0
Mg25,fission,4,0.0
Mg25,fission,5,0.0
Mg25,fission,6,0.0
Mg25,fission,7,0.0
Mg25,fission,8,0.0
Mg26,"(n,gamma)",1,0.036919561571749714
Mg26,"(n,gamma)",2,0.020672104162469923
Mg26,"(n,gamma)",3,0.013918258783332655
Mg26,"(n,gamma)",4,0.009455832761859673
Mg26,"(n,gamma)",5,0.005040369751681869
Mg26,"(n,gamma)",6,0.0007146232598719189
Mg26,"(n,gamma)",7,0.000346166557165736
Mg26,"(n,gamma)",8,0.00026639713191228034
Mg26,"(n,2n)",1,0.0
Mg26,"(n,2n)",2,0.0
Mg26,"(n,2n)",3,0.0
Mg26,"(n,2n)",4,0.0
Mg26,"(n,2n)",5,0.0
Mg26,"(n,2n)",6,0.0
Mg26,"(n,2n)",7,0.0
Mg26,"(n,2n)",8,9.545100987309493e-05
Mg26,"(n,p)",1,0.0
Mg26,"(n,p)",2,0.0
Mg26,"(n,p)",3,0.0
Mg26,"(n,p)",4,0.0
Mg26,"(n,p)",5,0.0
Mg26,"(n,p)",6,0.0
Mg26,"(n,p)",7,0.0
Mg26,"(n,p)",8,2.500856408978093e-05
Mg26,"(n,a)",1,0.0
Mg26,"(n,a)",2,0.0
Mg26,"(n,a)",3,0.0
Mg26,"(n,a)",4,0.0
Mg26,"(n,a)",5,0.0
Mg26,"(n,a)",6,0.0
Mg26,"(n,a)",7,0.0
Mg26,"(n,a)",8,0.00022035684866969648
Mg26,"(n,3n)",1,0.0
Mg26,"(n,3n)",2,0.0
Mg26,"(n,3n)",3,0.0
Mg26,"(n,3n)",4,0.0
Mg26,"(n,3n)",5,0.0
Mg26,"(n,3n)",6,0.0
Mg26,"(n,3n)",7,0.0
Mg26,"(n,3n)",8,0.0
Mg26,"(n,4n)",1,0.0
Mg26,"(n,4n)",2,0.0
Mg26,"(n,4n)",3,0.0
Mg26,"(n,4n)",4,0.0
Mg26,"(n,4n)",5,0.0
Mg26,"(n,4n)",6,0.0
Mg26,"(n,4n)",7,0.0
Mg26,"(n,4n)",8,0.0
Mg26,fission,1,0.0
Mg26,fission,2,0.0
Mg26,fission,3,0.0
Mg26,fission,4,0.0
Mg26,fission,5,0.0
Mg26,fission,6,0.0
Mg26,fission,7,0.0
Mg26,fission,8,0.0
Al27,"(n,gamma)",1,0.22499112767841162
Al27,"(n,gamma)",2,0.12597632067676584
Al27,"(n,gamma)",3,0.08481653140018479
Al27,"(n,gamma)",4,0.057619759510473836
Al27,"(n,gamma)",5,0.030707663906466114
Al27,"(n,gamma)",6,0.004308878340318067
Al27,"(n,gamma)",7,0.003128869144040812
Al27,"(n,gamma)",8,0.0005093589404875254
Al27,"(n,2n)",1,0.0
Al27,"(n,2n)",2,0.0
Al27,"(n,2n)",3,0.0
Al27,"(n,2n)",4,0.0
Al27,"(n,2n)",5,0.0
Al27,"(n,2n)",6,0.0
Al27,"(n,2n)",7,0.0
Al27,"(n,2n)",8,2.972448722031001e-06
Al27,"(n,p)",1,0.0
Al27,"(n,p)",2,0.0
Al27,"(n,p)",3,0.0
Al27,"(n,p)",4,0.0
Al27,"(n,p)",5,0.0
Al27,"(n,p)",6,0.0
Al27,"(n,p)",7,0.0
Al27,"(n,p)",8,0.004925132401740422
Al27,"(n,a)",1,0.0
Al27,"(n,a)",2,0.0
Al27,"(n,a)",3,0.0
Al27,"(n,a)",4,0.0
Al27,"(n,a)",5,0.0
Al27,"(n,a)",6,0.0
Al27,"(n,a)",7,0.0
Al27,"(n,a)",8,0.0009188555326366838
Al27,"(n,3n)",1,0.0
Al27,"(n,3n)",2,0.0
Al27,"(n,3n)",3,0.0
Al27,"(n,3n)",4,0.0
Al27,"(n,3n)",5,0.0
Al27,"(n,3n)",6,0.0
Al27,"(n,3n)",7,0.0
Al27,"(n,3n)",8,0.0
Al27,"(n,4n)",1,0.0
Al27,"(n,4n)",2,0.0
Al27,"(n,4n)",3,0.0
Al27,"(n,4n)",4,0.0
Al27,"(n,4n)",5,0.0
Al27,"(n,4n)",6,0.0
Al27,"(n,4n)",7,0.0
Al27,"(n,4n)",8,0.0
Al27,fission,1,0.0
Al27,fission,2,0.0
Al27,fission,3,0.0
Al27,fission,4,0.0
Al27,fission,5,0.0
Al27,fission,6,0.0
Al27,fission,7,0.0
Al27,fission,8,0.0
Si28,"(n,gamma)",1,0.16299839536110275
Si28,"(n,gamma)",2,0.09126680471141932
Si28,"(n,gamma)",3,0.0614490521879916
Si28,"(n,gamma)",4,0.04174737488884836
Si28,"(n,gamma)",5,0.022254676278429524
Si28,"(n,gamma)",6,0.003181869520452943
Si28,"(n,gamma)",7,0.0014105438776436357
Si28,"(n,gamma)",8,0.000395130688701782
Si28,"(n,2n)",1,0.0
Si28,"(n,2n)",2,0.0
Si28,"(n,2n)",3,0.0
Si28,"(n,2n)",4,0.0
Si28,"(n,2n)",5,0.0
Si28,"(n,2n)",6,0.0
Si28,"(n,2n)",7,0.0
Si28,"(n,2n)",8,6.4650455452964e-09
Si28,"(n,p)",1,0.0
Si28,"(n,p)",2,0.0
Si28,"(n,p)",3,0.0
Si28,"(n,p)",4,0.0
Si28,"(n,p)",5,0.0
Si28,"(n,p)",6,0.0
Si28,"(n,p)",7,0.0
Si28,"(n,p)",8,0.009089409836743475
Si28,"(n,a)",1,0.0
Si28,"(n,a)",2,0.0
Si28,"(n,a)",3,0.0
Si28,"(n,a)",4,0.0
Si28,"(n,a)",5,0.0
Si28,"(n,a)",6,0.0
Si28,"(n,a)",7,0.0
Si28,"(n,a)",8,0.004054696298440448
Si28,"(n,3n)",1,0.0
Si28,"(n,3n)",2,0.0
Si28,"(n,3n)",3,0.0
Si28,"(n,3n)",4,0.0
Si28,"(n,3n)",5,0.0
Si28,"(n,3n)",6,0.0
Si28,"(n,3n)",7,0.0
Si28,"(n,3n)",8,0.0
Si28,"(n,4n)",1,0.0
Si28,"(n,4n)",2,0.0
Si28,"(n,4n)",3,0.0
Si28,"(n,4n)",4,0.0
Si28,"(n,4n)",5,0.0
Si28,"(n,4n)",6,0.0
Si28,"(n,4n)",7,0.0
Si28,"(n,4n)",8,0.0
Si28,fission,1,0.0
Si28,fission,2,0.0
Si28,fission,3,0.0
Si28,fission,4,0.0
Si28,fission,5,0.0
Si28,fission,6,0.0
Si28,fission,7,0.0
Si28,fission,8,0.0
Si29,"(n,gamma)",1,0.11560505554434262
Si29,"(n,gamma)",2,0.06473009627504547
Si29,"(n,gamma)",3,0.04358212437436356
Si29,"(n,gamma)",4,0.0296088791725092
Si29,"(n,gamma)",5,0.015783817374392745
Si29,"(n,gamma)",6,0.002255211385258314
Si29,"(n,gamma)",7,0.0035954984579455026
Si29,"(n,gamma)",8,4.3688863253745226e-05
Si29,"(n,2n)",1,0.0
Si29,"(n,2n)",2,0.0
Si29,"(n,2n)",3,0.0
Si29,"(n,2n)",4,0.0
Si29,"(n,2n)",5,0.0
Si29,"(n,2n)",6,0.0
Si29,"(n,2n)",7,0.0
Si29,"(n,2n)",8,0.00015127698296113303
Si29,"(n,p)",1,0.0
Si29,"(n,p)",2,0.0
Si29,"(n,p)",3,0.0
Si29,"(n,p)",4,0.0
Si29,"(n,p)",5,0.0
Si29,"(n,p)",6,0.0
Si29,"(n,p)",7,0.0
Si29,"(n,p)",8,0.004844077037985131
Si29,"(n,a)",1,0.0
Si29,"(n,a)",2,0.0
Si29,"(n,a)",3,0.0
Si29,"(n,a)",4,0.0
Si29,"(n,a)",5,0.0
Si29,"(n,a)",6,0.0
Si29,"(n,a)",7,0.0
Si29,"(n,a)",8,0.007674660818729628
Si29,"(n,3n)",1,0.0
Si29,"(n,3n)",2,0.0
Si29,"(n,3n)",3,0.0
Si29,"(n,3n)",4,0.0
Si29,"(n,3n)",5,0.0
Si29,"(n,3n)",6,0.0
Si29,"(n,3n)",7,0.0
Si29,"(n,3n)",8,0.0
Si29,"(n,4n)",1,0.0
Si29,"(n,4n)",2,0.0
Si29,"(n,4n)",3,0.0
Si29,"(n,4n)",4,0.0
Si29,"(n,4n)",5,0.0
Si29,"(n,4n)",6,0.0
Si29,"(n,4n)",7,0.0
Si29,"(n,4n)",8,0.0
Si29,fission,1,0.0
Si29,fission,2,0.0
Si29,fission,3,0.0
Si29,fission,4,0.0
Si29,fission,5,0.0
Si29,fission,6,0.0
Si29,fission,7,0.0
Si29,fission,8,0.0
Si30,"(n,gamma)",1,0.1031964201977397
Si30,"(n,gamma)",2,0.057782391175359354
Si30,"(n,gamma)",3,0.038904533341908576
Si30,"(n,gamma)",4,0.0264313466322143
Si30,"(n,gamma)",5,0.014090851869218884
Si30,"(n,gamma)",6,0.09277078303617325
Si30,"(n,gamma)",7,0.00030594382232876073
Si30,"(n,gamma)",8,0.0005917650371159146
Si30,"(n,2n)",1,0.0
Si30,"(n,2n)",2,0.0
Si30,"(n,2n)",3,0.0
Si30,"(n,2n)",4,0.0
Si30,"(n,2n)",5,0.0
Si30,"(n,2n)",6,0.0
Si30,"(n,2n)",7,0.0
Si30,"(n,2n)",8,0.00012796317392631287
Si30,"(n,p)",1,0.0
Si30,"(n,p)",2,0.0
Si30,"(n,p)",3,0.0
Si30,"(n,p)",4,0.0
Si30,"(n,p)",5,0.0
Si30,"(n,p)",6,0.0
Si30,"(n,p)",7,0.0
Si30,"(n,p)",8,3.086155245452057e-05
Si30,"(n,a)",1,0.0
Si30,"(n,a)",2,0.0
Si30,"(n,a)",3,0.0
Si30,"(n,a)",4,0.0
Si30,"(n,a)",5,0.0
Si30,"(n,a)",6,0.0
Si30,"(n,a)",7,0.0
Si30,"(n,a)",8,0.00015598037030123532
Si30,"(n,3n)",1,0.0
Si30,"(n,3n)",2,0.0
Si30,"(n,3n)",3,0.0
Si30,"(n,3n)",4,0.0
Si30,"(n,3n)",5,0.0
Si30,"(n,3n)",6,0.0
Si30,"(n,3n)",7,0.0
Si30,"(n,3n)",8,0.0
Si30,"(n,4n)",1,0.0
Si30,"(n,4n)",2,0.0
Si30,"(n,4n)",3,0.0
Si30,"(n,4n)",4,0.0
Si30,"(n,4n)",5,0.0
Si30,"(n,4n)",6,0.0
Si30,"(n,4n)",7,0.0
Si30,"(n,4n)",8,0.0
Si30,fission,1,0.0
Si30,fission,2,0.0
Si30,fission,3,0.0
Si30,fission,4,0.0
Si30,fission,5,0.0
Si30,fission,6,0.0
Si30,fission,7,0.0
Si30,fission,8,0.0
P31,"(n,gamma)",1,0.16300539848885026
P31,"(n,gamma)",2,0.090899866097706
P31,"(n,gamma)",3,0.060940911252575176
P31,"(n,gamma)",4,0.04123238052910451
P31,"(n,gamma)",5,0.021837027447513625
P31,"(n,gamma)",6,0.009151317706929145
P31,"(n,gamma)",7,0.0042436245528862295
P31,"(n,gamma)",8,0.0011444398493560815
P31,"(n,2n)",1,0.0
P31,"(n,2n)",2,0.0
P31,"(n,2n)",3,0.0
P31,"(n,2n)",4,0.0
P31,"(n,2n)",5,0.0
P31,"(n,2n)",6,0.0
P31,"(n,2n)",7,0.0
P31,"(n,2n)",8,2.9276305895713437e-06
P31,"(n,p)",1,0.0
P31,"(n,p)",2,0.0
P31,"(n,p)",3,0.0
P31,"(n,p)",4,0.0
P31,"(n,p)",5,0.0
P31,"(n,p)",6,0.0
P31,"(n,p)",7,0.0
P31,"(n,p)",8,0.04161293178938519
P31,"(n,a)",1,0.0
P31,"(n,a)",2,0.0
P31,"(n,a)",3,0.0
P31,"(n,a)",4,0.0
P31,"(n,a)",5,0.0
P31,"(n,a)",6,0.0
P31,"(n,a)",7,0.0
P31,"(n,a)",8,0.0026008644384968096
P31,"(n,3n)",1,0.0
P31,"(n,3n)",2,0.0
P31,"(n,3n)",3,0.0
P31,"(n,3n)",4,0.0
P31,"(n,3n)",5,0.0
P31,"(n,3n)",6,0.0
P31,"(n,3n)",7,0.0
P31,"(n,3n)",8,0.0
P31,"(n,4n)",1,0.0
P31,"(n,4n)",2,0.0
P31,"(n,4n)",3,0.0
P31,"(n,4n)",4,0.0
P31,"(n,4n)",5,0.0
P31,"(n,4n)",6,0.0
P31,"(n,4n)",7,0.0
P31,"(n,4n)",8,0.0
P31,fission,1,0.0
P31,fission,2,0.0
P31,fission,3,0.0
P31,fission,4,0.0
P31,fission,5,0.0
P31,fission,6,0.0
P31,fission,7,0.0
P31,fission,8,0.0
S32,"(n,gamma)",1,0.5090279351997229
S32,"(n,gamma)",2,0.28501475545245547
S32,"(n,gamma)",3,0.19189493939614674
S32,"(n,gamma)",4,0.13036571354689133
S32,"(n,gamma)",5,0.06948395166603986
S32,"(n,gamma)",6,0.00972767963533719
S32,"(n,gamma)",7,0.002417354305183013
S32,"(n,gamma)",8,0.0003482723798149924
S32,"(n,2n)",1,0.0
S32,"(n,2n)",2,0.0
S32,"(n,2n)",3,0.0
S32,"(n,2n)",4,0.0
S32,"(n,2n)",5,0.0
S32,"(n,2n)",6,0.0
S32,"(n,2n)",7,0.0
S32,"(n,2n)",8,1.2982622191671537e-08
S32,"(n,p)",1,0.0
S32,"(n,p)",2,0.0
S32,"(n,p)",3,0.0
S32,"(n,p)",4,0.0
S32,"(n,p)",5,0.0
S32,"(n,p)",6,0.0
S32,"(n,p)",7,0.0
S32,"(n,p)",8,0.08533610685340211
S32,"(n,a)",1,0.007116518498764929
S32,"(n,a)",2,0.007032643016007093
S32,"(n,a)",3,0.007014718447993498
S32,"(n,a)",4,0.007006816393418839
S32,"(n,a)",5,0.007002046436010145
S32,"(n,a)",6,0.0070000791452343395
S32,"(n,a)",7,0.007000000000276113
S32,"(n,a)",8,0.09678226899916423
S32,"(n,3n)",1,0.0
S32,"(n,3n)",2,0.0
S32,"(n,3n)",3,0.0
S32,"(n,3n)",4,0.0
S32,"(n,3n)",5,0.0
S32,"(n,3n)",6,0.0
S32,"(n,3n)",7,0.0
S32,"(n,3n)",8,0.0
S32,"(n,4n)",1,0.0
S32,"(n,4n)",2,0.0
S32,"(n,4n)",3,0.0
S32,"(n,4n)",4,0.0
S32,"(n,4n)",5,0.0
S32,"(n,4n)",6,0.0
S32,"(n,4n)",7,0.0
S32,"(n,4n)",8,0.0
S32,fission,1,0.0
S32,fission,2,0.0
S32,fission,3,0.0
S32,fission,4,0.0
S32,fission,5,0.0
S32,fission,6,0.0
S32,fission,7,0.0
S32,fission,8,0.0
S33,"(n,gamma)",1,0.3373428414231391
S33,"(n,gamma)",2,0.18888182541912027
S33,"(n,gamma)",3,0.12716681349947123
S33,"(n,gamma)",4,0.08638660122856902
S33,"(n,gamma)",5,0.04602882899283808
S33,"(n,gamma)",6,0.0062452986538525474
S33,"(n,gamma)",7,0.001240569580914144
S33,"(n,gamma)",8,0.00015057743778126018
S33,"(n,2n)",1,0.0
S33,"(n,2n)",2,0.0
S33,"(n,2n)",3,0.0
S33,"(n,2n)",4,0.0
S33,"(n,2n)",5,0.0
S33,"(n,2n)",6,0.0
S33,"(n,2n)",7,0.0
S33,"(n,2n)",8,0.0002564271855360621
S33,"(n,p)",1,0.0016379606435984741
S33,"(n,p)",2,0.0016192291206174906
S33,"(n,p)",3,0.001615226713295346
S33,"(n,p)",4,0.0016134622015344315
S33,"(n,p)",5,0.0016123969305648115
S33,"(n,p)",6,0.0016119576365124582
S33,"(n,p)",7,0.004899008433478782
S33,"(n,p)",8,0.07059264697607047
S33,"(n,a)",1,0.17134295423665244
S33,"(n,a)",2,0.1693835091727261
S33,"(n,a)",3,0.16896480852989332
S33,"(n,a)",4,0.16878021924262823
S33,"(n,a)",5,0.16866880207171212
S33,"(n,a)",6,0.16862284286990772
S33,"(n,a)",7,0.17023420124087313
S33,"(n,a)",8,0.1905775759265187
S33,"(n,3n)",1,0.0
S33,"(n,3n)",2,0.0
S33,"(n,3n)",3,0.0
S33,"(n,3n)",4,0.0
S33,"(n,3n)",5,0.0
S33,"(n,3n)",6,0.0
S33,"(n,3n)",7,0.0
S33,"(n,3n)",8,0.0
S33,"(n,4n)",1,0.0
S33,"(n,4n)",2,0.0
S33,"(n,4n)",3,0.0
S33,"(n,4n)",4,0.0
S33,"(n,4n)",5,0.0
S33,"(n,4n)",6,0.0
S33,"(n,4n)",7,0.0
S33,"(n,4n)",8,0.0
S33,fission,1,0.0
S33,fission,2,0.0
S33,fission,3,0.0
S33,fission,4,0.0
S33,fission,5,0.0
S33,fission,6,0.0
S33,fission,7,0.0
S33,fission,8,0.0
S34,"(n,gamma)",1,0.21548394877258786
S34,"(n,gamma)",2,0.12065325640328717
S34,"(n,gamma)",3,0.08123300631097208
S34,"(n,gamma)",4,0.055185657754419214
S34,"(n,gamma)",5,0.0294114581504076
S34,"(n,gamma)",6,0.0040785561605990225
S34,"(n,gamma)",7,0.0003222136424399048
S34,"(n,gamma)",8,0.00023183300932306852
S34,"(n,2n)",1,0.0
S34,"(n,2n)",2,0.0
S34,"(n,2n)",3,0.0
S34,"(n,2n)",4,0.0
S34,"(n,2n)",5,0.0
S34,"(n,2n)",6,0.0
S34,"(n,2n)",7,0.0
S34,"(n,2n)",8,5.9174952359004774e-05
S34,"(n,p)",1,0.0
S34,"(n,p)",2,0.0
S34,"(n,p)",3,0.0
S34,"(n,p)",4,0.0
S34,"(n,p)",5,0.0
S34,"(n,p)",6,0.0
S34,"(n,p)",7,0.0
S34,"(n,p)",8,0.0010252221043619975
S34,"(n,a)",1,0.0
